E(MeV)	EventID	ParticleName	CreatorProcessName	Time(ns)
9.3857	2904	e-	EventGenerator	0.065198
0.25866	2904	gamma	eBrem	0.06574
0.25866	2904	gamma	eBrem	-1e+06
0.25866	2904	gamma	eBrem	-1e+06
0.25866	2904	gamma	eBrem	-1e+06
0.25866	2904	e-	phot	-1e+06
	1.5686	2904	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/phot/
9.6829	2905	e-	EventGenerator	0.065791
	1.4897	2905	-1	EventGenerator/
9.5083	2906	e-	EventGenerator	0.065315
	1.1629	2906	-1	EventGenerator/
9.4775	2907	e-	EventGenerator	0.065617
9.4775	2907	gamma	eBrem	-1e+06
	1.6206	2907	-1	EventGenerator/eBrem/
9.708	2908	e-	EventGenerator	0.066156
	1.5571	2908	-1	EventGenerator/
9.5869	2909	e-	EventGenerator	0.065183
	1.8643	2909	-1	EventGenerator/
9.6684	2910	e-	EventGenerator	0.065835
9.6684	2910	gamma	eBrem	-1e+06
9.6684	2910	gamma	eBrem	-1e+06
9.6684	2910	gamma	eBrem	-1e+06
	2.5906	2910	-1	EventGenerator/eBrem/eBrem/eBrem/
9.6106	2911	e-	EventGenerator	0.065247
9.6106	2911	gamma	eBrem	-1e+06
9.6106	2911	gamma	eBrem	-1e+06
	2.5795	2911	-1	EventGenerator/eBrem/eBrem/
9.6718	2912	e-	EventGenerator	0.065559
9.6718	2912	gamma	eBrem	-1e+06
	1.3903	2912	-1	EventGenerator/eBrem/
9.6051	2913	e-	EventGenerator	0.065749
9.6051	2913	gamma	eBrem	-1e+06
9.6051	2913	gamma	eBrem	-1e+06
9.6051	2913	e-	eIoni	-1e+06
9.6051	2913	gamma	eBrem	-1e+06
	3.0762	2913	-1	EventGenerator/eBrem/eBrem/eIoni/eBrem/
9.2734	2914	e-	EventGenerator	0.065839
3.0952	2914	gamma	eBrem	0.078882
3.0952	2914	gamma	eBrem	-1e+06
	3.0542	2914	-1	EventGenerator/eBrem/eBrem/
8.9971	2915	e-	EventGenerator	0.065719
	1.8742	2915	-1	EventGenerator/
9.495	2916	e-	EventGenerator	0.065547
	1.1417	2916	-1	EventGenerator/
9.231	2917	e-	EventGenerator	0.065349
9.231	2917	gamma	eBrem	-1e+06
	1.388	2917	-1	EventGenerator/eBrem/
9.5869	2918	e-	EventGenerator	0.065656
	1.6787	2918	-1	EventGenerator/
9.6942	2919	e-	EventGenerator	0.066312
9.6942	2919	gamma	eBrem	-1e+06
	2.2753	2919	-1	EventGenerator/eBrem/
8.6705	2920	e-	EventGenerator	0.067006
8.6705	2920	gamma	eBrem	-1e+06
8.6705	2920	gamma	eBrem	-1e+06
8.6705	2920	e-	phot	-1e+06
	3.1365	2920	-1	EventGenerator/eBrem/eBrem/phot/
9.6497	2921	e-	EventGenerator	0.067728
	1.6045	2921	-1	EventGenerator/
9.5816	2922	e-	EventGenerator	0.065169
	1.3835	2922	-1	EventGenerator/
5.6864	2923	e-	EventGenerator	0.066101
3.9438	2923	e-	eIoni	0.068604
3.9438	2923	gamma	eBrem	-1e+06
	3.2112	2923	-1	EventGenerator/eIoni/eBrem/
9.6951	2924	e-	EventGenerator	0.065235
9.6951	2924	gamma	eBrem	-1e+06
9.6951	2924	gamma	eBrem	-1e+06
9.6951	2924	gamma	eBrem	-1e+06
9.6951	2924	gamma	eBrem	-1e+06
9.6951	2924	gamma	eBrem	-1e+06
9.6951	2924	e-	phot	-1e+06
9.6951	2924	e-	phot	-1e+06
9.6951	2924	e-	phot	-1e+06
	5.3682	2924	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/phot/phot/phot/
9.6533	2925	e-	EventGenerator	0.065635
9.6533	2925	gamma	eBrem	-1e+06
9.6533	2925	gamma	eBrem	-1e+06
	1.973	2925	-1	EventGenerator/eBrem/eBrem/
9.5524	2926	e-	EventGenerator	0.065177
9.5524	2926	gamma	eBrem	-1e+06
	1.945	2926	-1	EventGenerator/eBrem/
9.6824	2927	e-	EventGenerator	0.065531
9.6824	2927	gamma	eBrem	-1e+06
	1.6944	2927	-1	EventGenerator/eBrem/
9.641	2928	e-	EventGenerator	0.065645
9.641	2928	e-	eIoni	-1e+06
9.641	2928	gamma	eBrem	-1e+06
9.641	2928	gamma	eBrem	-1e+06
	1.9411	2928	-1	EventGenerator/eIoni/eBrem/eBrem/
9.6695	2929	e-	EventGenerator	0.066754
9.6695	2929	gamma	eBrem	-1e+06
	1.205	2929	-1	EventGenerator/eBrem/
9.6693	2930	e-	EventGenerator	0.065433
9.6693	2930	gamma	eBrem	-1e+06
	3.0523	2930	-1	EventGenerator/eBrem/
9.6316	2931	e-	EventGenerator	0.065235
9.6316	2931	gamma	eBrem	-1e+06
	1.5698	2931	-1	EventGenerator/eBrem/
9.68	2932	e-	EventGenerator	0.06543
9.68	2932	gamma	eBrem	-1e+06
9.68	2932	gamma	eBrem	-1e+06
9.68	2932	e-	phot	-1e+06
9.68	2932	e-	phot	-1e+06
	3.9892	2932	-1	EventGenerator/eBrem/eBrem/phot/phot/
9.5653	2933	e-	EventGenerator	0.065523
	1.1155	2933	-1	EventGenerator/
9.611	2934	e-	EventGenerator	0.06577
9.611	2934	gamma	eBrem	-1e+06
9.611	2934	gamma	eBrem	-1e+06
	1.3253	2934	-1	EventGenerator/eBrem/eBrem/
9.1878	2935	e-	EventGenerator	0.065694
9.1878	2935	gamma	eBrem	-1e+06
	1.3804	2935	-1	EventGenerator/eBrem/
9.5227	2936	e-	EventGenerator	0.065421
9.5227	2936	gamma	eBrem	-1e+06
	1.6858	2936	-1	EventGenerator/eBrem/
9.6665	2937	e-	EventGenerator	0.066266
9.6665	2937	gamma	eBrem	-1e+06
	1.8626	2937	-1	EventGenerator/eBrem/
3.7419	2938	e-	EventGenerator	0.065433
5.9327	2938	gamma	eBrem	0.065089
5.9327	2938	gamma	eBrem	-1e+06
5.9327	2938	e-	phot	-1e+06
	3.7419	2938	-1	EventGenerator/eBrem/eBrem/phot/
9.4808	2939	e-	EventGenerator	0.066038
9.4808	2939	gamma	eBrem	-1e+06
9.4808	2939	gamma	eBrem	-1e+06
	1.7953	2939	-1	EventGenerator/eBrem/eBrem/
9.7	2940	e-	EventGenerator	0.06605
9.7	2940	gamma	eBrem	-1e+06
9.7	2940	gamma	eBrem	-1e+06
9.7	2940	gamma	eBrem	-1e+06
9.7	2940	gamma	eBrem	-1e+06
9.7	2940	gamma	eBrem	-1e+06
9.7	2940	e-	phot	-1e+06
	2.8106	2940	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/phot/
9.6498	2941	e-	EventGenerator	0.065429
9.6498	2941	gamma	eBrem	-1e+06
	1.3535	2941	-1	EventGenerator/eBrem/
9.6961	2942	e-	EventGenerator	0.065452
9.6961	2942	gamma	eBrem	-1e+06
	1.424	2942	-1	EventGenerator/eBrem/
9.6945	2943	e-	EventGenerator	0.066539
	1.5009	2943	-1	EventGenerator/
9.6771	2944	e-	EventGenerator	0.065353
	1.8916	2944	-1	EventGenerator/
9.6497	2945	e-	EventGenerator	0.065228
9.6497	2945	gamma	eBrem	-1e+06
	1.2933	2945	-1	EventGenerator/eBrem/
9.6204	2946	e-	EventGenerator	0.065227
	1.378	2946	-1	EventGenerator/
9.6248	2947	e-	EventGenerator	0.065831
9.6248	2947	gamma	eBrem	-1e+06
9.6248	2947	e-	phot	-1e+06
	4.2159	2947	-1	EventGenerator/eBrem/phot/
9.6601	2948	e-	EventGenerator	0.065244
9.6601	2948	gamma	eBrem	-1e+06
9.6601	2948	gamma	eBrem	-1e+06
9.6601	2948	gamma	eBrem	-1e+06
9.6601	2948	e-	compt	-1e+06
9.6601	2948	e-	phot	-1e+06
	4.3109	2948	-1	EventGenerator/eBrem/eBrem/eBrem/compt/phot/
9.4457	2949	e-	EventGenerator	0.065297
9.4457	2949	gamma	eBrem	-1e+06
	1.7637	2949	-1	EventGenerator/eBrem/
9.684	2950	e-	EventGenerator	0.065158
9.684	2950	gamma	eBrem	-1e+06
9.684	2950	gamma	eBrem	-1e+06
9.684	2950	gamma	eBrem	-1e+06
9.684	2950	e-	compt	-1e+06
	3.9598	2950	-1	EventGenerator/eBrem/eBrem/eBrem/compt/
9.3857	2951	e-	EventGenerator	0.065208
0.15329	2951	gamma	eBrem	0.065378
0.15329	2951	gamma	eBrem	-1e+06
0.15329	2951	e-	phot	-1e+06
	1.7059	2951	-1	EventGenerator/eBrem/eBrem/phot/
9.6236	2952	e-	EventGenerator	0.066306
9.6236	2952	gamma	eBrem	-1e+06
	1.464	2952	-1	EventGenerator/eBrem/
9.5679	2953	e-	EventGenerator	0.06535
	1.3964	2953	-1	EventGenerator/
9.626	2954	e-	EventGenerator	0.06521
9.626	2954	gamma	eBrem	-1e+06
9.626	2954	gamma	eBrem	-1e+06
9.626	2954	gamma	eBrem	-1e+06
9.626	2954	e-	compt	-1e+06
9.626	2954	e-	phot	-1e+06
	2.1912	2954	-1	EventGenerator/eBrem/eBrem/eBrem/compt/phot/
9.3302	2955	e-	EventGenerator	0.065372
9.3302	2955	gamma	eBrem	-1e+06
9.3302	2955	gamma	eBrem	-1e+06
9.3302	2955	gamma	eBrem	-1e+06
	1.5583	2955	-1	EventGenerator/eBrem/eBrem/eBrem/
9.6663	2956	e-	EventGenerator	0.065162
	1.6859	2956	-1	EventGenerator/
9.635	2957	e-	EventGenerator	0.065546
9.635	2957	gamma	eBrem	-1e+06
9.635	2957	gamma	eBrem	-1e+06
	1.1856	2957	-1	EventGenerator/eBrem/eBrem/
9.6577	2958	e-	EventGenerator	0.065132
	1.1336	2958	-1	EventGenerator/
9.6225	2959	e-	EventGenerator	0.065687
9.6225	2959	gamma	eBrem	-1e+06
9.6225	2959	gamma	eBrem	-1e+06
9.6225	2959	e-	eIoni	-1e+06
9.6225	2959	gamma	eBrem	-1e+06
9.6225	2959	e-	phot	-1e+06
	4.4804	2959	-1	EventGenerator/eBrem/eBrem/eIoni/eBrem/phot/
9.6698	2960	e-	EventGenerator	0.065665
9.6698	2960	gamma	eBrem	-1e+06
9.6698	2960	gamma	eBrem	-1e+06
9.6698	2960	e-	phot	-1e+06
	1.7687	2960	-1	EventGenerator/eBrem/eBrem/phot/
9.714	2961	e-	EventGenerator	0.065206
	1.4049	2961	-1	EventGenerator/
9.7051	2962	e-	EventGenerator	0.065515
	1.6462	2962	-1	EventGenerator/
9.7066	2963	e-	EventGenerator	0.065524
	1.2846	2963	-1	EventGenerator/
9.6273	2964	e-	EventGenerator	0.065251
9.6273	2964	gamma	eBrem	-1e+06
	2.328	2964	-1	EventGenerator/eBrem/
9.6765	2965	e-	EventGenerator	0.065431
9.6765	2965	gamma	eBrem	-1e+06
	5.6485	2965	-1	EventGenerator/eBrem/
9.106	2966	e-	EventGenerator	0.065459
9.106	2966	gamma	eBrem	-1e+06
	1.1935	2966	-1	EventGenerator/eBrem/
9.6734	2967	e-	EventGenerator	0.065327
9.6734	2967	gamma	eBrem	-1e+06
	1.9223	2967	-1	EventGenerator/eBrem/
9.6508	2968	e-	EventGenerator	0.066193
9.6508	2968	gamma	eBrem	-1e+06
9.6508	2968	gamma	eBrem	-1e+06
9.6508	2968	e-	phot	-1e+06
	1.421	2968	-1	EventGenerator/eBrem/eBrem/phot/
9.59	2969	e-	EventGenerator	0.06514
	1.3732	2969	-1	EventGenerator/
9.4881	2970	e-	EventGenerator	0.065395
	1.1537	2970	-1	EventGenerator/
9.6724	2971	e-	EventGenerator	0.065156
9.6724	2971	gamma	eBrem	-1e+06
9.6724	2971	e-	phot	-1e+06
	2.0215	2971	-1	EventGenerator/eBrem/phot/
9.4904	2972	e-	EventGenerator	0.065647
0.63764	2972	e-	eIoni	0.069153
0.63764	2972	gamma	eBrem	-1e+06
	3.2229	2972	-1	EventGenerator/eIoni/eBrem/
9.6309	2973	e-	EventGenerator	0.065544
9.6309	2973	gamma	eBrem	-1e+06
9.6309	2973	gamma	eBrem	-1e+06
9.6309	2973	e-	phot	-1e+06
	1.7676	2973	-1	EventGenerator/eBrem/eBrem/phot/
9.6226	2974	e-	EventGenerator	0.065141
0.096688	2974	gamma	eBrem	0.06604
0.096688	2974	e-	phot	-1e+06
	1.648	2974	-1	EventGenerator/eBrem/phot/
9.6499	2975	e-	EventGenerator	0.065211
9.6499	2975	e-	eIoni	-1e+06
	2.5446	2975	-1	EventGenerator/eIoni/
9.6638	2976	e-	EventGenerator	0.065797
9.6638	2976	gamma	eBrem	-1e+06
9.6638	2976	gamma	eBrem	-1e+06
9.6638	2976	gamma	eBrem	-1e+06
9.6638	2976	e-	phot	-1e+06
	5.6847	2976	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.442	2977	e-	EventGenerator	0.065274
9.442	2977	gamma	eBrem	-1e+06
	1.4388	2977	-1	EventGenerator/eBrem/
9.642	2978	e-	EventGenerator	0.065657
9.642	2978	gamma	eBrem	-1e+06
9.642	2978	e-	eIoni	-1e+06
9.642	2978	gamma	eBrem	-1e+06
9.642	2978	gamma	eBrem	-1e+06
9.642	2978	gamma	eBrem	-1e+06
9.642	2978	gamma	eBrem	-1e+06
9.642	2978	e-	phot	-1e+06
9.642	2978	e-	phot	-1e+06
	5.4953	2978	-1	EventGenerator/eBrem/eIoni/eBrem/eBrem/eBrem/eBrem/phot/phot/
9.6957	2979	e-	EventGenerator	0.065903
9.6957	2979	gamma	eBrem	-1e+06
	3.4804	2979	-1	EventGenerator/eBrem/
9.6801	2980	e-	EventGenerator	0.065505
9.6801	2980	gamma	eBrem	-1e+06
	1.2282	2980	-1	EventGenerator/eBrem/
9.1785	2981	e-	EventGenerator	0.065309
0.23222	2981	e-	eIoni	0.079279
0.23222	2981	gamma	eBrem	-1e+06
0.23222	2981	e-	phot	-1e+06
	4.7606	2981	-1	EventGenerator/eIoni/eBrem/phot/
9.6716	2982	e-	EventGenerator	0.065221
0.79292	2982	gamma	eBrem	0.070804
0.25044	2982	gamma	eBrem	0.070578
0.25044	2982	e-	phot	-1e+06
	4.2001	2982	-1	EventGenerator/eBrem/eBrem/phot/
9.6223	2983	e-	EventGenerator	0.065399
	1.2253	2983	-1	EventGenerator/
9.5362	2985	e-	EventGenerator	0.065634
	1.3064	2985	-1	EventGenerator/
9.6701	2986	e-	EventGenerator	0.065185
9.6701	2986	gamma	eBrem	-1e+06
	1.4364	2986	-1	EventGenerator/eBrem/
9.2017	2987	e-	EventGenerator	0.065658
0.3683	2987	gamma	eBrem	0.065958
	1.5937	2987	-1	EventGenerator/eBrem/
9.6241	2988	e-	EventGenerator	0.065181
	1.801	2988	-1	EventGenerator/
9.6359	2989	e-	EventGenerator	0.065126
	2.1985	2989	-1	EventGenerator/
9.4925	2990	e-	EventGenerator	0.065402
9.4925	2990	gamma	eBrem	-1e+06
9.4925	2990	gamma	eBrem	-1e+06
9.4925	2990	gamma	eBrem	-1e+06
	3.1734	2990	-1	EventGenerator/eBrem/eBrem/eBrem/
9.6906	2991	e-	EventGenerator	0.065915
9.6906	2991	e-	eIoni	-1e+06
	2.7811	2991	-1	EventGenerator/eIoni/
9.1732	2992	e-	EventGenerator	0.06516
9.1732	2992	gamma	eBrem	-1e+06
0.22563	2992	gamma	eBrem	0.06971
0.22563	2992	gamma	eBrem	-1e+06
0.22563	2992	gamma	eBrem	-1e+06
0.22563	2992	e-	phot	-1e+06
	4.5065	2992	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/phot/
9.6355	2993	e-	EventGenerator	0.065563
9.6355	2993	gamma	eBrem	-1e+06
9.6355	2993	e-	compt	-1e+06
	3.7264	2993	-1	EventGenerator/eBrem/compt/
8.0079	2994	e-	EventGenerator	0.065304
1.5725	2994	gamma	eBrem	0.065127
1.5725	2994	gamma	eBrem	-1e+06
1.5725	2994	gamma	eBrem	-1e+06
1.5725	2994	gamma	eBrem	-1e+06
1.5725	2994	gamma	eBrem	-1e+06
1.5725	2994	gamma	eBrem	-1e+06
1.5725	2994	e-	phot	-1e+06
1.5725	2994	e-	phot	-1e+06
1.5725	2994	e-	phot	-1e+06
	6.0055	2994	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/eBrem/phot/phot/phot/
9.6	2995	e-	EventGenerator	0.065164
	1.2271	2995	-1	EventGenerator/
9.6578	2996	e-	EventGenerator	0.065133
9.6578	2996	gamma	eBrem	-1e+06
	2.1095	2996	-1	EventGenerator/eBrem/
9.6866	2997	e-	EventGenerator	0.065324
9.6866	2997	gamma	eBrem	-1e+06
9.6866	2997	gamma	eBrem	-1e+06
9.6866	2997	e-	phot	-1e+06
	5.1772	2997	-1	EventGenerator/eBrem/eBrem/phot/
9.6734	2998	e-	EventGenerator	0.065404
	1.7509	2998	-1	EventGenerator/
9.6998	2999	e-	EventGenerator	0.065282
9.6998	2999	gamma	eBrem	-1e+06
	1.4724	2999	-1	EventGenerator/eBrem/
9.531	3000	e-	EventGenerator	0.065316
5.2977	3000	gamma	eBrem	0.072683
5.2977	3000	gamma	eBrem	-1e+06
0.28114	3000	gamma	eBrem	0.073432
0.28114	3000	e-	compt	-1e+06
0.28114	3000	e-	compt	-1e+06
0.28114	3000	e-	phot	-1e+06
	4.0962	3000	-1	EventGenerator/eBrem/eBrem/eBrem/compt/compt/phot/
9.6855	3001	e-	EventGenerator	0.066515
9.6855	3001	gamma	eBrem	-1e+06
9.6855	3001	e-	compt	-1e+06
	1.6876	3001	-1	EventGenerator/eBrem/compt/
9.1785	3002	e-	EventGenerator	0.065191
9.1785	3002	gamma	eBrem	-1e+06
9.1785	3002	e-	compt	-1e+06
	1.4424	3002	-1	EventGenerator/eBrem/compt/
9.5732	3003	e-	EventGenerator	0.065213
9.5732	3003	gamma	eBrem	-1e+06
9.5732	3003	gamma	eBrem	-1e+06
	2.6357	3003	-1	EventGenerator/eBrem/eBrem/
9.4589	3004	e-	EventGenerator	0.065449
	1.4529	3004	-1	EventGenerator/
9.5193	3005	e-	EventGenerator	0.065664
0.17756	3005	gamma	eBrem	0.065868
0.17756	3005	e-	compt	-1e+06
0.17756	3005	e-	phot	-1e+06
	1.7885	3005	-1	EventGenerator/eBrem/compt/phot/
9.6176	3006	e-	EventGenerator	0.065534
	1.2208	3006	-1	EventGenerator/
8.8344	3008	e-	EventGenerator	0.065625
0.71658	3008	e-	eIoni	0.073854
	1.6003	3008	-1	EventGenerator/eIoni/
9.5174	3009	e-	EventGenerator	0.065311
9.5174	3009	gamma	eBrem	-1e+06
9.5174	3009	gamma	eBrem	-1e+06
	1.6533	3009	-1	EventGenerator/eBrem/eBrem/
9.6913	3010	e-	EventGenerator	0.065706
9.6913	3010	gamma	eBrem	-1e+06
	1.6825	3010	-1	EventGenerator/eBrem/
9.659	3011	e-	EventGenerator	0.066001
	2.1909	3011	-1	EventGenerator/
9.5322	3012	e-	EventGenerator	0.065179
9.5322	3012	gamma	eBrem	-1e+06
9.5322	3012	gamma	eBrem	-1e+06
9.5322	3012	gamma	eBrem	-1e+06
9.5322	3012	e-	phot	-1e+06
9.5322	3012	e-	phot	-1e+06
	1.5677	3012	-1	EventGenerator/eBrem/eBrem/eBrem/phot/phot/
9.5479	3013	e-	EventGenerator	0.065295
9.5479	3013	gamma	eBrem	-1e+06
9.5479	3013	gamma	eBrem	-1e+06
	2.8218	3013	-1	EventGenerator/eBrem/eBrem/
9.6418	3014	e-	EventGenerator	0.065312
9.6418	3014	gamma	eBrem	-1e+06
	1.2658	3014	-1	EventGenerator/eBrem/
9.617	3015	e-	EventGenerator	0.065437
2.0237	3015	gamma	eBrem	0.067332
	1.2204	3015	-1	EventGenerator/eBrem/
9.589	3016	e-	EventGenerator	0.066074
	1.4289	3016	-1	EventGenerator/
9.4077	3017	e-	EventGenerator	0.065391
	1.2116	3017	-1	EventGenerator/
9.6706	3018	e-	EventGenerator	0.06572
9.6706	3018	e-	eIoni	-1e+06
9.6706	3018	gamma	eBrem	-1e+06
	3.1605	3018	-1	EventGenerator/eIoni/eBrem/
9.6712	3019	e-	EventGenerator	0.065342
9.6712	3019	gamma	eBrem	-1e+06
9.6712	3019	gamma	eBrem	-1e+06
9.6712	3019	e-	conv	-1e+06
9.6712	3019	e+	conv	-1e+06
9.6712	3019	gamma	annihil	-1e+06
9.6712	3019	gamma	annihil	-1e+06
9.6712	3019	e-	phot	-1e+06
	2.1019	3019	-1	EventGenerator/eBrem/eBrem/conv/conv/annihil/annihil/phot/
9.5727	3020	e-	EventGenerator	0.065536
9.5727	3020	gamma	eBrem	-1e+06
9.5727	3020	gamma	eBrem	-1e+06
9.5727	3020	gamma	eBrem	-1e+06
9.5727	3020	gamma	eBrem	-1e+06
9.5727	3020	gamma	eBrem	-1e+06
9.5727	3020	gamma	eBrem	-1e+06
9.5727	3020	gamma	eBrem	-1e+06
9.5727	3020	e-	compt	-1e+06
9.5727	3020	e-	phot	-1e+06
9.5727	3020	e-	phot	-1e+06
	5.891	3020	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/eBrem/eBrem/eBrem/compt/phot/phot/
9.6551	3021	e-	EventGenerator	0.065569
9.6551	3021	gamma	eBrem	-1e+06
	1.4386	3021	-1	EventGenerator/eBrem/
9.6565	3022	e-	EventGenerator	0.065692
9.6565	3022	gamma	eBrem	-1e+06
9.6565	3022	gamma	eBrem	-1e+06
	1.164	3022	-1	EventGenerator/eBrem/eBrem/
9.6194	3023	e-	EventGenerator	0.065308
9.6194	3023	e-	eIoni	-1e+06
9.6194	3023	e-	eIoni	-1e+06
	4.7523	3023	-1	EventGenerator/eIoni/eIoni/
9.5508	3024	e-	EventGenerator	0.065379
9.5508	3024	gamma	eBrem	-1e+06
	1.425	3024	-1	EventGenerator/eBrem/
9.6501	3025	e-	EventGenerator	0.066998
9.6501	3025	gamma	eBrem	-1e+06
9.6501	3025	gamma	eBrem	-1e+06
9.6501	3025	e-	phot	-1e+06
	2.8679	3025	-1	EventGenerator/eBrem/eBrem/phot/
9.5473	3026	e-	EventGenerator	0.065166
9.5473	3026	gamma	eBrem	-1e+06
9.5473	3026	gamma	eBrem	-1e+06
9.5473	3026	gamma	eBrem	-1e+06
9.5473	3026	e-	phot	-1e+06
	1.5253	3026	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.3954	3027	e-	EventGenerator	0.065549
9.3954	3027	gamma	eBrem	-1e+06
9.3954	3027	gamma	eBrem	-1e+06
9.3954	3027	e-	phot	-1e+06
	1.5528	3027	-1	EventGenerator/eBrem/eBrem/phot/
9.6486	3028	e-	EventGenerator	0.067809
9.6486	3028	gamma	eBrem	-1e+06
	1.9934	3028	-1	EventGenerator/eBrem/
9.5752	3029	e-	EventGenerator	0.066042
	3.8124	3029	-1	EventGenerator/
9.6646	3030	e-	EventGenerator	0.066444
9.6646	3030	gamma	eBrem	-1e+06
	1.4254	3030	-1	EventGenerator/eBrem/
9.6596	3031	e-	EventGenerator	0.065397
9.6596	3031	gamma	eBrem	-1e+06
9.6596	3031	gamma	eBrem	-1e+06
	2.7812	3031	-1	EventGenerator/eBrem/eBrem/
9.6647	3032	e-	EventGenerator	0.065454
	1.3015	3032	-1	EventGenerator/
9.5826	3033	e-	EventGenerator	0.065298
0.068756	3033	gamma	eBrem	0.065174
0.068756	3033	gamma	eBrem	-1e+06
0.068756	3033	gamma	eBrem	-1e+06
0.068756	3033	gamma	eBrem	-1e+06
0.068756	3033	e-	phot	-1e+06
	1.342	3033	-1	EventGenerator/eBrem/eBrem/eBrem/eBrem/phot/
9.6733	3034	e-	EventGenerator	0.06525
9.6733	3034	gamma	eBrem	-1e+06
	1.5454	3034	-1	EventGenerator/eBrem/
9.5864	3035	e-	EventGenerator	0.065199
9.5864	3035	gamma	eBrem	-1e+06
9.5864	3035	e-	compt	-1e+06
	1.1638	3035	-1	EventGenerator/eBrem/compt/
9.6556	3036	e-	EventGenerator	0.06538
	3.9181	3036	-1	EventGenerator/
9.6246	3037	e-	EventGenerator	0.066172
9.6246	3037	gamma	eBrem	-1e+06
9.6246	3037	e-	eIoni	-1e+06
9.6246	3037	gamma	eBrem	-1e+06
9.6246	3037	e-	phot	-1e+06
	6.8852	3037	-1	EventGenerator/eBrem/eIoni/eBrem/phot/
8.908	3038	e-	EventGenerator	0.065246
	1.2881	3038	-1	EventGenerator/
9.6641	3039	e-	EventGenerator	0.065477
9.6641	3039	gamma	eBrem	-1e+06
9.6641	3039	gamma	eBrem	-1e+06
9.6641	3039	gamma	eBrem	-1e+06
9.6641	3039	e-	phot	-1e+06
	1.7126	3039	-1	EventGenerator/eBrem/eBrem/eBrem/phot/
9.632	3040	e-	EventGenerator	0.068433
	0.041289	3040	-1	EventGenerator/
9.7104	3041	e-	EventGenerator	0.06709
9.7104	3041	gamma	eBrem	-1e+06
9.7104	3041	gamma	eBrem	-1e+06
	1.9616	3041	-1	EventGenerator/eBrem/eBrem/
9.524	3042	e-	EventGenerator	0.06533
	1.2603	3042	-1	EventGenerator/
9.6631	3043	e-	EventGenerator	0.065208
	1.119	3043	-1	EventGenerator/
9.596	3044	e-	EventGenerator	0.06526
9.596	3044	gamma	eBrem	-1e+06
9.596	3044	gamma	eBrem	-1e+06
	1.8097	3044	-1	EventGenerator/eBrem/eBrem/
9.7148	3045	e-	EventGenerator	0.065586
9.7148	3045	gamma	eBrem	-1e+06
9.7148	3045	gamma	eBrem	-1e+06
	1.312	3045	-1	EventGenerator/eBrem/eBrem/
9.5371	3046	e-	EventGenerator	0.065208
9.5371	3046	e-	eIoni	-1e+06
9.5371	3046	gamma	eBrem	-1e+06
9.5371	3046	gamma	eBrem	-1e+06
9.5371	3046	gamma	eBrem	-1e+06
9.5371	3046	e-	phot	-1e+06
	4.3044	3046	-1	EventGenerator/eIoni/eBrem/eBrem/eBrem/phot/
9.7098	3047	e-	EventGenerator	0.065329
9.7098	3047	gamma	eBrem	-1e+06
9.7098	3047	gamma	eBrem	-1e+06
9.7098	3047	gamma	eBrem	-1e+06
	1.8906	3047	-1	EventGenerator/eBrem/eBrem/eBrem/
9.6915	3048	e-	EventGenerator	0.065898
9.6915	3048	e-	eIoni	-1e+06
9.6915	3048	gamma	eBrem	-1e+06
	2.4575	3048	-1	EventGenerator/eIoni/eBrem/
9.5543	3049	e-	EventGenerator	0.06522
2.6731	3049	gamma	eBrem	0.067038
	1.2852	3049	-1	EventGenerator/eBrem/
9.5838	3050	e-	EventGenerator	0.06536
9.5838	3050	gamma	eBrem	-1e+06
	1.4069	3050	-1	EventGenerator/eBrem/
9.6867	3051	e-	EventGenerator	0.065921
	1.2544	3051	-1	EventGenerator/
9.2252	3052	e-	EventGenerator	0.065313
9.2252	3052	gamma	eBrem	-1e+06
9.2252	3052	gamma	eBrem	-1e+06
9.2252	3052	gamma	eBrem	-1e+06
	1.4298	3052	-1	EventGenerator/eBrem/eBrem/eBrem/
9.1067	3053	e-	EventGenerator	0.065309
9.1067	3053	gamma	eBrem	-1e+06
	3.069	3053	-1	EventGenerator/eBrem/
9.6033	3054	e-	EventGenerator	0.065178
	1.0782	3054	-1	EventGenerator/
9.6041	3055	e-	EventGenerator	0.065324
9.6041	3055	gamma	eBrem	-1e+06
	1.2987	3055	-1	EventGenerator/eBrem/
9.6981	3056	e-	EventGenerator	0.065777
9.6981	3056	e-	eIoni	-1e+06
	2.7429	3056	-1	EventGenerator/eIoni/
9.7075	3057	e-	EventGenerator	0.065224
9.7075	3057	gamma	eBrem	-1e+06
9.7075	3057	gamma	eBrem	-1e+06
9.7075	3057	gamma	eBrem	-1e+06
	5.9402	3057	-1	EventGenerator/eBrem/eBrem/eBrem/
9.6542	3058	e-	EventGenerator	0.065574
9.6542	3058	gamma	eBrem	-1e+06
9.6542	3058	e-	phot	-1e+06
9.6542	3058	gamma	eBrem	-1e+06
	1.8711	3058	-1	EventGenerator/eBrem/phot/eBrem/
